order_id,date,region,state,store_id,customer_id,customer_segment,product_category,product_subcategory,units_sold,unit_price,discount,shipping_cost,payment_method,sales_channel,order_status
ORD-104661,2024-04-04,East,Massachusetts,EA-01,CUST-00583,Consumer,Apparel,Men's Wear,3,52.42,0.1,0.0,Gift Card,In-Store,Completed
ORD-104355,2024-04-05,North,Minnesota,NO-02,CUST-00425,Consumer,Beauty & Health,Wellness,4,49.41,0.0,0.0,Debit Card,Online,Completed
ORD-103252,2024-04-05,South,Georgia,SO-01,CUST-00296,Home Office,Sporting Goods,Outdoor Gear,4,155.0,0.25,0.0,PayPal,Online,Returned
ORD-104087,2024-04-06,South,Florida,SO-05,CUST-00415,Home Office,Electronics,Headphones,2,412.74,0.0,0.0,Debit Card,In-Store,Completed
ORD-102405,2024-04-06,South,Texas,SO-02,CUST-01688,Corporate,Beauty & Health,Personal Care,3,39.32,0.0,4.99,Debit Card,Online,Completed
ORD-100541,2024-04-06,South,Texas,SO-02,CUST-00430,Consumer,Sporting Goods,Footwear,6,157.72,0.0,0.0,Credit Card,In-Store,Returned
ORD-103491,2024-04-06,South,Florida,SO-02,CUST-01521,Home Office,Books,Non-Fiction,4,35.64,0.0,0.0,Debit Card,In-Store,Completed
ORD-101688,2024-04-06,North,Wisconsin,NO-05,CUST-01572,Corporate,Apparel,Women's Wear,4,97.84,0.0,0.0,PayPal,Online,Completed
ORD-100204,2024-04-06,East,New Jersey,EA-05,CUST-00711,Consumer,Electronics,Headphones,3,184.12,0.0,0.0,Debit Card,In-Store,Completed
ORD-105297,2024-04-06,Central,Illinois,CE-02,CUST-00264,Corporate,Apparel,Footwear,3,68.86,0.2,12.99,Cash,Online,Returned
ORD-100803,2024-04-06,South,Florida,SO-03,CUST-01281,Consumer,Electronics,Laptops,7,532.24,0.05,4.99,Credit Card,Online,Completed
ORD-100662,2024-04-06,West,Washington,WE-03,CUST-00721,Consumer,Electronics,Cameras,3,255.23,0.1,4.99,Credit Card,Online,Completed
ORD-103125,2024-04-06,Central,Illinois,CE-05,CUST-01693,Home Office,Electronics,Headphones,4,273.95,0.0,0.0,Gift Card,In-Store,Completed
ORD-101578,2024-04-07,South,Florida,SO-05,CUST-00912,Consumer,Apparel,Women's Wear,4,23.02,0.1,0.0,PayPal,In-Store,Completed
ORD-103674,2024-04-07,West,Washington,WE-02,CUST-00688,Consumer,Books,Non-Fiction,2,9.33,0.0,0.0,Cash,In-Store,Completed
ORD-101508,2024-04-07,West,Oregon,WE-02,CUST-00135,Consumer,Electronics,Laptops,3,380.78,0.0,0.0,Credit Card,In-Store,Completed
ORD-104164,2024-04-07,East,Massachusetts,EA-02,CUST-01440,Consumer,Apparel,Women's Wear,3,38.85,0.05,0.0,Gift Card,In-Store,Completed
ORD-103231,2024-04-07,West,Washington,WE-03,CUST-00479,Home Office,Apparel,Women's Wear,4,60.58,0.0,0.0,Credit Card,In-Store,Completed
ORD-101092,2024-04-07,West,Oregon,WE-03,CUST-00410,Consumer,Apparel,Men's Wear,4,93.02,0.25,4.99,Credit Card,Online,Completed
ORD-100030,2024-04-07,East,New Jersey,EA-03,CUST-01236,Consumer,Home Goods,Kitchenware,2,115.55,0.0,7.99,Debit Card,Online,Completed
ORD-102664,2024-04-07,South,Georgia,SO-05,CUST-00475,Consumer,Sporting Goods,Outdoor Gear,2,168.11,0.05,4.99,Cash,Online,Completed
ORD-105430,2024-04-07,East,New Jersey,EA-04,CUST-01753,Consumer,Beauty & Health,Haircare,1,40.07,0.0,0.0,Credit Card,Online,Returned
ORD-105215,2024-04-07,East,Massachusetts,EA-04,CUST-01550,Consumer,Books,Children's,8,22.62,0.05,0.0,PayPal,In-Store,Completed
ORD-102264,2024-04-07,West,Oregon,WE-02,CUST-00279,Corporate,Electronics,Headphones,5,200.91,0.0,0.0,Debit Card,In-Store,Completed
ORD-102322,2024-04-07,North,Minnesota,NO-05,CUST-01568,Consumer,Electronics,Smart Home,3,609.15,0.2,0.0,Cash,In-Store,Completed
ORD-102034,2024-04-08,South,Florida,SO-04,CUST-01139,Home Office,Home Goods,Storage,4,195.27,0.0,0.0,Credit Card,In-Store,Completed
ORD-105553,2024-04-09,South,Florida,SO-01,CUST-00014,Consumer,Apparel,Men's Wear,2,72.02,0.15,0.0,Credit Card,In-Store,Completed
ORD-103071,2024-04-09,East,Massachusetts,EA-01,CUST-00167,Consumer,Books,Fiction,4,6.45,0.25,0.0,PayPal,In-Store,Completed
ORD-104892,2024-04-09,North,North Dakota,NO-01,CUST-00244,Consumer,Electronics,Headphones,4,280.3,0.0,4.99,Credit Card,Online,Completed
ORD-104495,2024-04-09,North,Minnesota,NO-03,CUST-01352,Home Office,Books,Non-Fiction,7,25.89,0.25,0.0,Cash,In-Store,Returned
ORD-105488,2024-04-09,South,Texas,SO-04,CUST-00663,Corporate,Apparel,Women's Wear,4,65.33,0.2,0.0,Debit Card,In-Store,Completed
ORD-100146,2024-04-09,East,Massachusetts,EA-02,CUST-00360,Corporate,Books,Educational,6,20.49,0.0,4.99,Cash,Online,Completed
ORD-105125,2024-04-09,East,Massachusetts,EA-05,CUST-01559,Consumer,Home Goods,Furniture,2,343.68,0.0,0.0,Cash,Online,Completed
ORD-103472,2024-04-09,North,Minnesota,NO-02,CUST-00355,Consumer,Beauty & Health,Personal Care,3,63.38,0.05,7.99,Credit Card,Online,Completed
ORD-101992,2024-04-09,Central,Illinois,CE-03,CUST-01745,Home Office,Apparel,Kids' Wear,2,31.15,0.05,12.99,Credit Card,Online,Completed
ORD-101531,2024-04-09,West,Oregon,WE-03,CUST-00093,Consumer,Electronics,Smartphones,3,415.0,0.0,0.0,Cash,Online,Completed
ORD-100695,2024-04-10,North,North Dakota,NO-02,CUST-01125,Corporate,Home Goods,Furniture,4,468.09,0.0,0.0,Credit Card,In-Store,Completed
ORD-102290,2024-04-10,East,New York,EA-04,CUST-01364,Corporate,Home Goods,Decor,1,134.22,0.0,0.0,Credit Card,In-Store,Completed
ORD-105366,2024-04-10,South,Texas,SO-03,CUST-00918,Consumer,Home Goods,Furniture,1,214.99,0.0,12.99,Credit Card,Online,Completed
ORD-103209,2024-04-10,West,Oregon,WE-05,CUST-01759,Corporate,Electronics,Laptops,4,414.58,0.0,0.0,Debit Card,Online,Completed
ORD-101556,2024-04-10,South,Georgia,SO-03,CUST-01356,Consumer,Apparel,Women's Wear,2,72.19,0.0,0.0,Cash,In-Store,Returned
ORD-100020,2024-04-11,East,New Jersey,EA-04,CUST-01398,Consumer,Electronics,Smartphones,4,684.7,0.0,0.0,Debit Card,Online,Completed
ORD-100793,2024-04-11,West,Washington,WE-04,CUST-01133,Consumer,Books,Children's,2,9.87,0.15,0.0,PayPal,Online,Returned
ORD-103700,2024-04-11,East,Massachusetts,EA-01,CUST-01601,Home Office,Apparel,Footwear,2,55.04,0.0,0.0,Credit Card,In-Store,Completed
ORD-100327,2024-04-11,South,Florida,SO-01,CUST-01775,Home Office,Beauty & Health,Haircare,5,59.42,0.0,4.99,Credit Card,Online,Returned
ORD-103861,2024-04-11,West,California,WE-02,CUST-01773,Consumer,Electronics,Cameras,5,341.48,0.2,12.99,Cash,Online,Completed
ORD-102352,2024-04-12,West,Washington,WE-04,CUST-01132,Consumer,Apparel,Footwear,1,102.73,0.0,4.99,PayPal,Online,Completed
ORD-103109,2024-04-12,West,Oregon,WE-03,CUST-00303,Corporate,Apparel,Footwear,5,81.96,0.05,12.99,PayPal,Online,Completed
ORD-100510,2024-04-12,East,New Jersey,EA-01,CUST-00853,Consumer,Apparel,Men's Wear,2,89.88,0.0,0.0,Credit Card,In-Store,Completed
ORD-101843,2024-04-12,South,Georgia,SO-01,CUST-01510,Consumer,Home Goods,Kitchenware,7,138.15,0.0,4.99,Cash,Online,Completed
ORD-101086,2024-04-12,South,Georgia,SO-02,CUST-01643,Corporate,Electronics,Smart Home,4,192.11,0.0,0.0,Cash,In-Store,Completed
ORD-103852,2024-04-12,Central,Illinois,CE-04,CUST-00924,Consumer,Sporting Goods,Fitness Equipment,2,195.54,0.1,7.99,Credit Card,Online,Completed
ORD-105076,2024-04-13,West,Washington,WE-03,CUST-01570,Corporate,Apparel,Women's Wear,3,53.07,0.0,0.0,PayPal,In-Store,Completed
ORD-103813,2024-04-13,West,Washington,WE-02,CUST-00448,Consumer,Electronics,Smartphones,2,199.72,0.05,0.0,Gift Card,In-Store,Completed
ORD-104221,2024-04-13,Central,Ohio,CE-05,CUST-00654,Consumer,Electronics,Cameras,2,622.13,0.05,0.0,Debit Card,In-Store,Completed
ORD-101787,2024-04-13,West,California,WE-02,CUST-01696,Home Office,Sporting Goods,Outdoor Gear,3,278.41,0.2,12.99,Debit Card,Online,Completed
ORD-105928,2024-04-13,East,New York,EA-04,CUST-00885,Consumer,Beauty & Health,Personal Care,5,36.25,0.0,7.99,Debit Card,Online,Completed
ORD-102543,2024-04-13,Central,Ohio,CE-01,CUST-00457,Consumer,Apparel,Footwear,5,78.13,0.0,0.0,Debit Card,Online,Completed
ORD-104537,2024-04-14,West,California,WE-05,CUST-01633,Corporate,Apparel,Footwear,5,41.82,0.0,4.99,PayPal,Online,Completed
ORD-100260,2024-04-14,West,Oregon,WE-01,CUST-01061,Consumer,Sporting Goods,Footwear,2,180.67,0.15,0.0,PayPal,In-Store,Completed
ORD-102117,2024-04-14,East,New York,EA-01,CUST-00309,Consumer,Books,Comics,4,13.33,0.05,0.0,Credit Card,In-Store,Completed
ORD-101729,2024-04-14,West,Oregon,WE-03,CUST-01021,Corporate,Apparel,Men's Wear,6,79.44,0.05,0.0,Gift Card,In-Store,Completed
ORD-101045,2024-04-14,South,Florida,SO-03,CUST-00400,Consumer,Electronics,Cameras,3,475.86,0.15,4.99,Gift Card,Online,Completed
ORD-103658,2024-04-14,Central,Illinois,CE-01,CUST-00673,Consumer,Apparel,Men's Wear,5,108.34,0.1,7.99,Debit Card,Online,Completed
ORD-100345,2024-04-14,West,Washington,WE-04,CUST-00963,Consumer,Apparel,Kids' Wear,2,44.7,0.0,0.0,Debit Card,In-Store,Completed
ORD-101822,2024-04-14,South,Texas,SO-03,CUST-01409,Consumer,Apparel,Women's Wear,3,81.36,0.0,0.0,Credit Card,In-Store,Cancelled
ORD-105311,2024-04-14,East,New York,EA-04,CUST-01168,Consumer,Home Goods,Storage,5,175.86,0.05,0.0,Debit Card,In-Store,Completed
ORD-101896,2024-04-14,East,New York,EA-02,CUST-01741,Consumer,Apparel,Kids' Wear,3,68.04,0.0,0.0,Debit Card,In-Store,Returned
ORD-103238,2024-04-15,North,North Dakota,NO-01,CUST-00334,Corporate,Apparel,Women's Wear,4,123.31,0.0,0.0,Credit Card,Online,Completed
ORD-104199,2024-04-15,North,Wisconsin,NO-05,CUST-00591,Consumer,Sporting Goods,Footwear,5,164.23,0.0,0.0,Debit Card,Online,Completed
ORD-101398,2024-04-15,West,California,WE-04,CUST-00062,Corporate,Sporting Goods,Team Sports,3,292.21,0.0,0.0,Debit Card,Online,Completed
ORD-101249,2024-04-15,Central,Ohio,CE-04,CUST-01296,Corporate,Beauty & Health,Makeup,1,43.71,0.1,0.0,Debit Card,In-Store,Completed
ORD-102307,2024-04-15,North,Minnesota,NO-02,CUST-01482,Home Office,Apparel,Women's Wear,5,33.98,0.15,0.0,Credit Card,Online,Completed
ORD-101170,2024-04-15,Central,Illinois,CE-01,CUST-00884,Corporate,Books,Non-Fiction,1,38.29,0.0,4.99,Credit Card,Online,Completed
ORD-105160,2024-04-15,West,Oregon,WE-04,CUST-00197,Home Office,Home Goods,Kitchenware,2,428.86,0.0,0.0,Credit Card,Online,Completed
ORD-103135,2024-04-15,East,New York,EA-02,CUST-01451,Corporate,Home Goods,Kitchenware,3,188.33,0.2,0.0,Debit Card,In-Store,Completed
ORD-105953,2024-04-15,Central,Ohio,CE-01,CUST-01606,Consumer,Apparel,Kids' Wear,4,37.4,0.05,0.0,Credit Card,In-Store,Completed
ORD-105036,2024-04-16,South,Georgia,SO-01,CUST-01113,Consumer,Apparel,Footwear,4,84.28,0.0,0.0,Credit Card,In-Store,Returned
ORD-101451,2024-04-16,West,Oregon,WE-04,CUST-00721,Home Office,Electronics,Smartphones,3,826.31,0.0,4.99,Credit Card,Online,Completed
ORD-101280,2024-04-16,South,Florida,SO-05,CUST-01633,Consumer,Electronics,Cameras,1,594.02,0.25,0.0,Debit Card,In-Store,Completed
ORD-100544,2024-04-16,West,California,WE-05,CUST-00467,Consumer,Sporting Goods,Fitness Equipment,4,371.82,0.15,0.0,PayPal,In-Store,Returned
ORD-104194,2024-04-17,North,Wisconsin,NO-04,CUST-01592,Consumer,Electronics,Cameras,4,944.19,0.1,12.99,Credit Card,Online,Completed
ORD-101154,2024-04-17,West,Washington,WE-01,CUST-01592,Consumer,Electronics,Headphones,4,592.42,0.2,0.0,Credit Card,In-Store,Completed
ORD-100432,2024-04-17,South,Texas,SO-04,CUST-01106,Corporate,Home Goods,Furniture,2,329.68,0.05,0.0,Credit Card,Online,Completed
ORD-105664,2024-04-17,West,Washington,WE-05,CUST-00349,Consumer,Apparel,Footwear,5,37.74,0.25,0.0,PayPal,Online,Completed
ORD-100624,2024-04-17,Central,Illinois,CE-02,CUST-01556,Consumer,Beauty & Health,Haircare,6,30.92,0.05,0.0,Debit Card,Online,Completed
ORD-101708,2024-04-18,South,Georgia,SO-02,CUST-00294,Consumer,Beauty & Health,Skincare,2,35.19,0.25,7.99,Cash,Online,Completed
ORD-100756,2024-04-18,North,Wisconsin,NO-02,CUST-00648,Consumer,Electronics,Headphones,3,287.12,0.15,12.99,Credit Card,Online,Completed
ORD-103425,2024-04-18,West,Oregon,WE-03,CUST-00042,Corporate,Home Goods,Furniture,3,300.33,0.15,0.0,PayPal,In-Store,Returned
ORD-104043,2024-04-18,South,Texas,SO-05,CUST-01052,Consumer,Apparel,Accessories,3,52.99,0.0,0.0,PayPal,In-Store,Completed
ORD-100491,2024-04-18,Central,Illinois,CE-02,CUST-00489,Corporate,Home Goods,Storage,4,282.87,0.05,4.99,Cash,Online,Completed
ORD-101496,2024-04-18,South,Texas,SO-02,CUST-01454,Consumer,Electronics,Headphones,2,366.89,0.0,4.99,Debit Card,Online,Completed
ORD-101922,2024-04-18,Central,Missouri,CE-05,CUST-01462,Consumer,Books,Fiction,3,8.66,0.25,0.0,Credit Card,Online,Completed
ORD-103330,2024-04-19,Central,Illinois,CE-03,CUST-01074,Consumer,Apparel,Men's Wear,6,65.81,0.0,0.0,Credit Card,Online,Completed
ORD-101193,2024-04-19,South,Florida,SO-05,CUST-01638,Consumer,Beauty & Health,Personal Care,4,55.78,0.15,0.0,Credit Card,Online,Completed
ORD-105447,2024-04-19,West,California,WE-05,CUST-00562,Corporate,Home Goods,Kitchenware,3,125.47,0.0,0.0,Gift Card,In-Store,Completed
ORD-100559,2024-04-19,East,New York,EA-01,CUST-00977,Consumer,Sporting Goods,Outdoor Gear,3,162.64,0.0,7.99,Credit Card,Online,Completed
ORD-102464,2024-04-19,South,Texas,SO-05,CUST-01634,Consumer,Electronics,Smart Home,9,117.76,0.05,0.0,Credit Card,Online,Completed
ORD-102161,2024-04-19,West,Washington,WE-02,CUST-00053,Consumer,Books,Non-Fiction,2,24.28,0.0,0.0,PayPal,In-Store,Returned
ORD-102797,2024-04-20,Central,Illinois,CE-03,CUST-01285,Consumer,Electronics,Smart Home,6,984.51,0.0,0.0,Credit Card,In-Store,Completed
ORD-104739,2024-04-20,West,Oregon,WE-04,CUST-00308,Consumer,Apparel,Women's Wear,2,36.1,0.0,0.0,Debit Card,In-Store,Completed
ORD-102744,2024-04-20,East,New Jersey,EA-03,CUST-01761,Home Office,Books,Fiction,3,11.17,0.0,0.0,PayPal,In-Store,Completed
ORD-100573,2024-04-20,South,Florida,SO-01,CUST-00281,Consumer,Electronics,Cameras,2,678.59,0.05,0.0,Credit Card,Online,Completed
ORD-103014,2024-04-20,West,California,WE-01,CUST-00958,Consumer,Home Goods,Storage,5,171.33,0.1,4.99,Debit Card,Online,Completed
ORD-105955,2024-04-20,Central,Illinois,CE-03,CUST-01052,Consumer,Electronics,Cameras,4,457.32,0.0,7.99,Debit Card,Online,Returned
ORD-105148,2024-04-21,East,New Jersey,EA-05,CUST-00840,Consumer,Electronics,Smartphones,3,327.0,0.05,0.0,Debit Card,In-Store,Completed
ORD-101731,2024-04-21,West,Washington,WE-02,CUST-00927,Consumer,Electronics,Headphones,5,759.26,0.0,4.99,PayPal,Online,Completed
ORD-100081,2024-04-21,Central,Ohio,CE-02,CUST-01366,Consumer,Electronics,Cameras,2,803.72,0.0,4.99,Cash,Online,Completed
ORD-104946,2024-04-21,North,Minnesota,NO-02,CUST-00491,Home Office,Home Goods,Storage,1,270.7,0.0,4.99,PayPal,Online,Completed
ORD-102462,2024-04-21,West,California,WE-03,CUST-01171,Consumer,Electronics,Smart Home,5,1200.0,0.0,0.0,Credit Card,Online,Completed
ORD-103505,2024-04-21,Central,Missouri,CE-03,CUST-00775,Corporate,Apparel,Kids' Wear,1,53.4,0.05,0.0,PayPal,In-Store,Completed
ORD-103713,2024-04-21,North,Wisconsin,NO-01,CUST-00248,Consumer,Apparel,Men's Wear,5,107.09,0.0,7.99,PayPal,Online,Completed
ORD-101643,2024-04-21,Central,Missouri,CE-05,CUST-00652,Home Office,Apparel,Accessories,2,32.46,0.2,0.0,PayPal,Online,Completed
ORD-105044,2024-04-21,East,Massachusetts,EA-01,CUST-00763,Consumer,Electronics,Cameras,6,380.58,0.0,0.0,Credit Card,In-Store,Cancelled
ORD-101568,2024-04-21,Central,Illinois,CE-03,CUST-01074,Consumer,Books,Children's,2,10.62,0.0,0.0,Debit Card,In-Store,Completed
ORD-105905,2024-04-21,West,California,WE-02,CUST-00839,Consumer,Sporting Goods,Cycling,5,159.72,0.0,12.99,Credit Card,Online,Completed
ORD-103063,2024-04-21,North,North Dakota,NO-04,CUST-00113,Consumer,Apparel,Accessories,2,60.8,0.0,4.99,Credit Card,Online,Completed
ORD-101362,2024-04-21,East,New York,EA-01,CUST-00411,Consumer,Home Goods,Bedding,4,265.56,0.05,0.0,Debit Card,In-Store,Completed
ORD-103932,2024-04-21,West,Oregon,WE-03,CUST-00232,Consumer,Electronics,Headphones,1,478.47,0.0,0.0,Credit Card,Online,Completed
ORD-103421,2024-04-21,East,New York,EA-04,CUST-01363,Consumer,Apparel,Kids' Wear,2,39.71,0.0,0.0,PayPal,In-Store,Completed
ORD-100298,2024-04-21,East,New Jersey,EA-03,CUST-00390,Corporate,Electronics,Headphones,2,557.55,0.2,0.0,Credit Card,In-Store,Completed
ORD-100912,2024-04-22,Central,Ohio,CE-01,CUST-01797,Consumer,Electronics,Laptops,5,1023.57,0.05,7.99,Credit Card,Online,Completed
ORD-103555,2024-04-22,East,Massachusetts,EA-01,CUST-00380,Consumer,Apparel,Footwear,5,83.51,0.25,0.0,Debit Card,In-Store,Completed
ORD-101818,2024-04-22,North,North Dakota,NO-05,CUST-01135,Consumer,Electronics,Headphones,5,453.01,0.1,0.0,Credit Card,In-Store,Completed
ORD-103003,2024-04-22,West,Washington,WE-02,CUST-00609,Corporate,Apparel,Kids' Wear,3,53.38,0.0,4.99,Gift Card,Online,Completed
ORD-100749,2024-04-22,East,Massachusetts,EA-04,CUST-01153,Consumer,Electronics,Smartphones,7,229.39,0.0,4.99,Credit Card,Online,Completed
ORD-102585,2024-04-22,East,New York,EA-03,CUST-00514,Consumer,Electronics,Cameras,5,612.42,0.0,0.0,PayPal,Online,Completed
ORD-103427,2024-04-22,North,North Dakota,NO-01,CUST-00175,Corporate,Home Goods,Bedding,6,258.65,0.0,0.0,PayPal,In-Store,Completed
ORD-104082,2024-04-23,Central,Missouri,CE-02,CUST-00632,Consumer,Beauty & Health,Makeup,3,73.53,0.15,0.0,PayPal,In-Store,Returned
ORD-101043,2024-04-23,North,North Dakota,NO-03,CUST-01448,Consumer,Home Goods,Decor,7,292.08,0.1,4.99,Cash,Online,Completed
ORD-105648,2024-04-23,East,New York,EA-04,CUST-00357,Home Office,Electronics,Smartphones,4,487.99,0.1,0.0,Cash,Online,Completed
ORD-100349,2024-04-23,West,Oregon,WE-04,CUST-01533,Corporate,Books,Fiction,3,22.45,0.15,0.0,PayPal,In-Store,Returned
ORD-104357,2024-04-23,South,Georgia,SO-04,CUST-00816,Consumer,Electronics,Headphones,4,238.98,0.0,0.0,Gift Card,Online,Completed
ORD-104513,2024-04-23,South,Georgia,SO-01,CUST-00715,Corporate,Beauty & Health,Skincare,3,33.33,0.15,7.99,PayPal,Online,Completed
ORD-104860,2024-04-23,West,Washington,WE-04,CUST-01230,Consumer,Home Goods,Kitchenware,5,305.69,0.0,12.99,Debit Card,Online,Completed
ORD-105544,2024-04-24,Central,Illinois,CE-01,CUST-00452,Corporate,Electronics,Smartphones,5,458.4,0.2,0.0,Credit Card,In-Store,Returned
ORD-102514,2024-04-24,East,Massachusetts,EA-04,CUST-00802,Consumer,Home Goods,Furniture,6,190.08,0.15,0.0,Credit Card,Online,Completed
ORD-102457,2024-04-24,Central,Ohio,CE-03,CUST-01113,Corporate,Beauty & Health,Personal Care,2,43.68,0.15,0.0,Credit Card,Online,Completed
ORD-101245,2024-04-24,West,Oregon,WE-01,CUST-01744,Consumer,Sporting Goods,Outdoor Gear,2,269.96,0.0,0.0,Credit Card,In-Store,Completed
ORD-105776,2024-04-24,North,Minnesota,NO-05,CUST-00195,Home Office,Home Goods,Decor,8,183.61,0.05,0.0,Credit Card,Online,Completed
ORD-105881,2024-04-24,Central,Missouri,CE-04,CUST-01606,Consumer,Electronics,Headphones,2,518.04,0.0,0.0,Credit Card,Online,Returned
ORD-101059,2024-04-25,East,Massachusetts,EA-01,CUST-00047,Home Office,Home Goods,Kitchenware,5,220.25,0.0,0.0,Credit Card,Online,Completed
ORD-100483,2024-04-25,South,Georgia,SO-01,CUST-01777,Corporate,Electronics,Cameras,7,254.23,0.0,0.0,Cash,Online,Completed
ORD-100612,2024-04-25,South,Texas,SO-03,CUST-00902,Corporate,Apparel,Men's Wear,2,16.78,0.0,0.0,Debit Card,Online,Completed
ORD-100752,2024-04-25,West,Oregon,WE-02,CUST-01376,Consumer,Apparel,Kids' Wear,4,86.97,0.05,0.0,Gift Card,In-Store,Cancelled
ORD-104854,2024-04-25,North,North Dakota,NO-01,CUST-01039,Consumer,Books,Non-Fiction,4,9.98,0.0,0.0,Debit Card,Online,Completed
ORD-103629,2024-04-25,East,Massachusetts,EA-05,CUST-00588,Corporate,Apparel,Footwear,4,41.69,0.15,0.0,Credit Card,In-Store,Completed
ORD-100382,2024-04-26,West,California,WE-03,CUST-00238,Consumer,Home Goods,Storage,3,274.27,0.0,0.0,Credit Card,In-Store,Completed
ORD-105872,2024-04-26,North,Minnesota,NO-03,CUST-01118,Home Office,Apparel,Women's Wear,2,27.5,0.1,4.99,Credit Card,Online,Returned
ORD-103268,2024-04-26,East,New York,EA-05,CUST-00641,Consumer,Home Goods,Kitchenware,2,139.23,0.2,0.0,Debit Card,In-Store,Completed
ORD-105736,2024-04-26,West,Oregon,WE-03,CUST-00637,Consumer,Beauty & Health,Skincare,6,62.41,0.05,4.99,Gift Card,Online,Completed
ORD-105659,2024-04-26,East,New Jersey,EA-03,CUST-00701,Consumer,Home Goods,Bedding,3,330.19,0.0,0.0,Cash,Online,Completed
ORD-105839,2024-04-27,North,Minnesota,NO-02,CUST-01777,Corporate,Electronics,Headphones,3,720.3,0.1,0.0,PayPal,In-Store,Completed
ORD-102600,2024-04-27,East,New York,EA-02,CUST-01775,Corporate,Electronics,Smart Home,5,209.55,0.2,0.0,Gift Card,In-Store,Completed
ORD-103150,2024-04-27,Central,Missouri,CE-02,CUST-00076,Consumer,Books,Fiction,5,16.31,0.1,0.0,Debit Card,In-Store,Completed
ORD-105808,2024-04-27,Central,Illinois,CE-01,CUST-00530,Consumer,Home Goods,Storage,4,521.36,0.1,0.0,PayPal,In-Store,Returned
ORD-104307,2024-04-27,West,Oregon,WE-05,CUST-01604,Consumer,Home Goods,Furniture,2,224.83,0.05,0.0,PayPal,Online,Completed
ORD-100480,2024-04-27,South,Florida,SO-03,CUST-01408,Consumer,Home Goods,Furniture,6,159.11,0.0,0.0,PayPal,In-Store,Completed
ORD-103888,2024-04-27,East,New Jersey,EA-04,CUST-00608,Corporate,Home Goods,Decor,2,290.66,0.0,0.0,Credit Card,Online,Completed
ORD-102762,2024-04-28,North,Wisconsin,NO-03,CUST-00368,Corporate,Books,Children's,5,31.87,0.0,0.0,PayPal,Online,Completed
ORD-100229,2024-04-28,South,Georgia,SO-03,CUST-00426,Consumer,Home Goods,Storage,3,247.78,0.05,0.0,Debit Card,In-Store,Completed
ORD-104679,2024-04-28,North,Minnesota,NO-01,CUST-01023,Corporate,Books,Non-Fiction,4,6.0,0.15,0.0,Debit Card,In-Store,Completed
ORD-101363,2024-04-28,South,Texas,SO-02,CUST-00256,Consumer,Electronics,Cameras,3,599.56,0.05,4.99,Cash,Online,Completed
ORD-102265,2024-04-28,South,Georgia,SO-05,CUST-00704,Corporate,Apparel,Accessories,2,28.53,0.0,0.0,Credit Card,Online,Completed
ORD-103249,2024-04-28,West,California,WE-03,CUST-01599,Corporate,Beauty & Health,Skincare,5,33.88,0.1,12.99,Credit Card,Online,Completed
ORD-105115,2024-04-28,West,Washington,WE-04,CUST-01653,Home Office,Electronics,Smart Home,4,424.44,0.0,4.99,Credit Card,Online,Completed
ORD-105900,2024-04-28,North,Wisconsin,NO-01,CUST-01630,Consumer,Home Goods,Storage,5,217.56,0.0,0.0,Cash,In-Store,Completed
